,season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility,positionType
758,2022,Jarrett,Preston,S,UT San Antonio,UT San Antonio,2022-01-25T15:42:00.000Z,0.81,3.0,Immediate,Defense
759,2022,Desmond,Hutson,WR,Iowa,,2021-11-19T18:20:00.000Z,0.79,2.0,Immediate,Offense
760,2022,Ryan,Johnson,DL,Stanford,Northwestern,2021-11-29T22:56:00.000Z,0.82,3.0,Immediate,Defense
761,2022,Miles,Marshall,WR,Indiana,Miami (OH),2021-11-29T16:44:00.000Z,0.84,3.0,Immediate,Offense
762,2022,Jadan,Blue,WR,Temple,Virginia Tech,2021-11-10T23:10:00.000Z,0.9,4.0,Immediate,Offense
763,2022,Jasir,Cox,OLB,North Dakota State,West Virginia,2022-03-23T16:34:00.000Z,0.88,3.0,Immediate,Defense
764,2022,Jaquaez,Powell,IOL,East Carolina,,2021-12-26T16:01:00.000Z,,3.0,Immediate,Offense
765,2022,CJ,Jones,RB,Western Kentucky,Western Kentucky,2021-11-30T22:46:00.000Z,,,Immediate,Offense
766,2022,Tyrell,Robinson,RB,Army,,2022-01-07T20:48:00.000Z,,,Immediate,Offense
767,2022,Lorenza,Surgers,DL,Vanderbilt,Minnesota,2021-11-30T14:53:00.000Z,0.8,3.0,Immediate,Defense
768,2022,Myles,Cecil,DL,Cal Poly,Vanderbilt,2022-01-20T17:45:00.000Z,0.86,3.0,Immediate,Defense
769,2022,Cornelious,Brown,QB,Georgia State,UT Martin,2021-11-01T15:15:00.000Z,0.81,3.0,Immediate,Offense
770,2022,Detravion,Green,S,Arkansas State,Central Arkansas,2021-11-29T21:47:00.000Z,0.81,3.0,Immediate,Defense
771,2022,Rickey,Hyatt,S,Kentucky,South Alabama,2022-06-15T15:26:00.000Z,0.82,3.0,Immediate,Defense
772,2022,Chance,Lytle,OT,Colorado,Duke,2022-01-19T18:46:00.000Z,,3.0,Immediate,Offense
773,2022,Jaquan,Amos,S,Iowa State,Ball State,2021-11-30T22:43:00.000Z,,2.0,Immediate,Defense
774,2022,Nikko,Remigio,WR,California,Fresno State,2021-12-09T23:53:00.000Z,0.88,3.0,Immediate,Offense
775,2022,Mekhi,Blackmon,CB,Colorado,USC,2022-01-08T20:54:00.000Z,0.87,3.0,Immediate,Defense
776,2022,Jaylin,Davies,CB,Oregon,UCLA,2022-03-14T21:21:00.000Z,0.88,3.0,Immediate,Defense
777,2022,Tyrik,McDaniel,ATH,Old Dominion,,2021-12-21T20:54:00.000Z,0.82,3.0,Immediate,ATH
778,2022,Marshawn,Buchanan,WR,Washington State,,2021-12-17T20:26:00.000Z,,3.0,Immediate,Offense
779,2022,Trevor,Arnett,IOL,Florida International,,2021-11-02T18:33:00.000Z,,,Immediate,Offense
780,2022,John Rhys,Plumlee,QB,UCF,UCF,2022-01-04T14:07:00.000Z,0.88,3.0,Immediate,Offense
781,2022,Marquae,Kirkendoll,CB,New Mexico,,2021-11-17T06:06:00.000Z,0.79,2.0,Immediate,Defense
782,2022,Alex,Williams,EDGE,Vanderbilt,,2021-12-17T20:32:00.000Z,,3.0,TBD,Defense
783,2022,Sincere,David,DL,Ole Miss,,2021-12-14T22:16:00.000Z,,3.0,Immediate,Defense
784,2022,Jacob,Clark,QB,Minnesota,Missouri State,2021-11-28T16:41:00.000Z,0.8,3.0,Immediate,Offense
785,2022,Mychal,Victor,CB,UNLV,,2022-01-06T23:06:00.000Z,,3.0,Immediate,Defense
786,2022,Austin,Jarrard,TE,Oklahoma State,Sacramento State,2022-03-17T14:20:00.000Z,,3.0,Immediate,Offense
787,2022,Nehki,Meredith,S,NC State,,2022-04-29T14:50:00.000Z,,3.0,Immediate,Defense
788,2022,Andre,Goodman,QB,Appalachian State,Limestone College,2022-01-31T22:33:00.000Z,,,Immediate,Offense
789,2022,Nathan,Manning,QB,Arizona State,,2022-02-16T22:59:00.000Z,,,Immediate,Offense
790,2022,Tylan,Knight,RB,Ole Miss,Southern Mississippi,2022-01-12T19:29:00.000Z,0.85,3.0,Immediate,Offense
791,2022,Dru,Polidore,CB,Air Force,,2021-10-12T22:10:00.000Z,,3.0,Immediate,Defense
792,2022,Allan,Mwata,S,San Diego State,,2021-12-28T22:40:00.000Z,,2.0,Immediate,Defense
793,2022,Darnell,Jefferies,DL,Clemson,Minnesota,2022-01-03T20:08:00.000Z,0.83,3.0,Immediate,Defense
794,2022,Kristian,Varner,DL,North Carolina,Georgia Southern,2021-11-02T20:14:00.000Z,0.81,3.0,Immediate,Defense
795,2022,Cornelius,McCoy,WR,Georgia State,Eastern Kentucky,2022-01-06T00:57:00.000Z,,3.0,Immediate,Offense
796,2022,Tyson,Watson,DL,Michigan State,UMass,2021-12-24T13:39:00.000Z,0.84,3.0,Immediate,Defense
797,2022,Jaylen,Johnson,WR,Georgia,East Carolina,2022-01-11T17:28:00.000Z,,,Immediate,Offense
798,2022,Darius,Muasau,LB,Hawai'i,UCLA,2021-12-28T17:04:00.000Z,0.9,4.0,Immediate,Defense
799,2022,Sharod,Johnson,WR,Syracuse,Florida International,2021-12-09T17:56:00.000Z,,3.0,Immediate,Offense
800,2022,JJ,Jones,TE,Dartmouth,New Mexico State,2021-12-03T06:00:00.000Z,,,Immediate,Offense
801,2022,Monroe,Mills,OT,Oklahoma State,Texas Tech,2022-01-04T19:07:00.000Z,0.86,3.0,Immediate,Offense
802,2022,Cory,Gross,S,Buffalo,,2022-01-13T21:32:00.000Z,,3.0,Immediate,Defense
803,2022,Da'Shaun,Brown,WR,Indiana,,2021-10-19T15:52:00.000Z,0.79,2.0,Immediate,Offense
804,2022,Brice,Johnson,WR,Ole Miss,Houston,2021-11-23T01:13:00.000Z,0.78,2.0,Immediate,Offense
805,2022,Bryson,Shaw,S,Ohio State,USC,2022-04-04T23:39:00.000Z,0.89,3.0,Immediate,Defense
806,2022,Anthony,Tocchini,IOL,New Mexico State,,2022-04-06T13:42:00.000Z,,3.0,Immediate,Offense
807,2022,Carter,Kamana,WR,Washington State,,2022-01-11T15:06:00.000Z,,,Immediate,Offense
808,2022,Samson,Jackson,OT,Ohio,,2021-12-20T20:54:00.000Z,,2.0,Immediate,Offense
809,2022,Eddie,Smith,S,Illinois,Arkansas State,2021-11-29T22:19:00.000Z,0.82,3.0,Immediate,Defense
810,2022,Mark,Pope,WR,Miami,Jackson State,2021-11-09T20:15:00.000Z,0.84,3.0,Immediate,Offense
811,2022,Kerry,Martin,S,West Virginia,Akron,2021-10-13T14:09:00.000Z,0.82,3.0,Immediate,Defense
812,2022,Dillon,Markiewicz,QB,Syracuse,Texas State,2022-01-17T15:31:00.000Z,0.8,3.0,Immediate,Offense
813,2022,Sevyn,Banks,CB,Ohio State,LSU,2022-02-03T15:57:00.000Z,0.88,3.0,Immediate,Defense
814,2022,Montrell,Johnson,RB,Louisiana,Florida,2022-01-05T20:13:00.000Z,0.9,4.0,Immediate,Offense
815,2022,Isaiah,Epps,WR,Kentucky,Tulsa,2021-12-28T17:21:00.000Z,,3.0,Immediate,Offense
816,2022,TJ,Graham,WR,Texas State,,2021-11-29T15:14:00.000Z,0.81,3.0,Immediate,Offense
817,2022,Will,Latu,LB,Washington,,2021-12-27T19:12:00.000Z,,4.0,Immediate,Defense
818,2022,Cam'Ron,Ransom,QB,Georgia Southern,,2022-04-26T16:04:00.000Z,,3.0,Immediate,Offense
819,2022,Brock,Sturges,RB,Texas State,,2021-11-22T14:55:00.000Z,0.8,3.0,Immediate,Offense
820,2022,Jordan,Jusevitch,S,Indiana,Indiana State,2022-01-13T22:04:00.000Z,,3.0,Immediate,Defense
821,2022,Sam,Brown,WR,West Virginia,Houston,2021-11-11T20:34:00.000Z,0.85,3.0,Immediate,Offense
822,2022,Cameron,Ward,QB,Incarnate Word,Washington State,2021-12-11T01:00:00.000Z,0.93,4.0,Immediate,Offense
823,2022,Mykal,McLeod,OT,Southern Mississippi,,2022-01-19T16:42:00.000Z,,2.0,Immediate,Offense
824,2022,Preston,Lavant,LB,Pittsburgh,,2022-03-16T21:07:00.000Z,,3.0,Immediate,Defense
825,2022,Justin,Clark,CB,Toledo,Wisconsin,2021-12-24T15:41:00.000Z,0.85,3.0,Immediate,Defense
826,2022,Brian,Buschini,P,Montana,Nebraska,2021-12-13T18:27:00.000Z,0.78,2.0,Immediate,P
827,2022,Stone,Earle,PRO,Abilene Christian,North Texas,2021-12-08T20:53:00.000Z,0.82,3.0,Immediate,PRO
828,2022,Justin,Redd,IOL,Norfolk State,East Carolina,2022-01-22T00:38:00.000Z,0.84,3.0,Immediate,Offense
829,2022,Orlando,Jones,RB,SMU,,2022-01-18T18:13:00.000Z,,,Immediate,Offense
830,2022,Lee,Hunter,DL,Auburn,UCF,2022-01-16T22:10:00.000Z,0.9,4.0,Immediate,Defense
831,2022,Cody,Jones,CB,UMass,Georgia State,2022-01-03T16:19:00.000Z,,3.0,Immediate,Defense
832,2022,Andrew,Cole,DL,Southern Mississippi,,2021-12-01T17:57:00.000Z,,2.0,Immediate,Defense
833,2022,Ben,Raybon,K,Northern Colorado,Mississippi State,2022-01-19T21:35:00.000Z,,,Immediate,K
834,2022,Sean,McGonigal,LB,South Carolina,,2022-01-27T19:34:00.000Z,,,Immediate,Defense
835,2022,Ani,Izuchukwu,EDGE,Mississippi State,Tulsa,2022-01-27T17:27:00.000Z,0.85,3.0,Immediate,Defense
836,2022,Jaelen,Crider,DL,Toledo,,2021-12-27T18:46:00.000Z,,3.0,Immediate,Defense
837,2022,Aaron,Brule,LB,Mississippi State,Michigan State,2021-12-02T21:04:00.000Z,0.89,3.0,Immediate,Defense
838,2022,Jonny,Fanaika,EDGE,Utah,,2022-05-02T15:54:00.000Z,,3.0,Immediate,Defense
839,2022,Brendon,Clark,QB,Notre Dame,Old Dominion,2021-10-19T20:30:00.000Z,0.8,3.0,Immediate,Offense
840,2022,Eddie,Schott,PRO,Ball State,Butler,2022-01-13T19:25:00.000Z,,3.0,Immediate,PRO
841,2022,John David,White,WR,Arkansas,Central Arkansas,2022-01-14T18:41:00.000Z,,,Immediate,Offense
842,2022,Branden,Coleman,CB,Colorado State,,2022-01-03T16:34:00.000Z,,3.0,Immediate,Defense
843,2022,Jamari,Stewart,EDGE,South Florida,,2021-12-07T14:10:00.000Z,0.8,3.0,TBD,Defense
844,2022,Jairus,Satiu,LB,Virginia,,2021-11-18T15:21:00.000Z,0.79,2.0,Immediate,Defense
845,2022,Gabriel,Iniguez,EDGE,Hawai'i,,2021-11-24T21:57:00.000Z,0.79,2.0,Immediate,Defense
846,2022,Tyrese,Williams,IOL,Oklahoma State,Oklahoma State,2022-01-14T22:03:00.000Z,,3.0,Immediate,Offense
847,2022,Mata,Hola,EDGE,Utah State,,2021-11-17T17:04:00.000Z,0.79,2.0,Immediate,Defense
848,2022,Cody,Brown,RB,Miami,Virginia,2022-04-15T13:33:00.000Z,,4.0,Immediate,Offense
849,2022,Kendall,Catalon,WR,Arkansas,,2022-01-03T16:11:00.000Z,,2.0,Immediate,Offense
850,2022,Kobie,Turner,DL,Richmond,Wake Forest,2021-12-01T05:14:00.000Z,0.88,3.0,Immediate,Defense
851,2022,Carter,Short,LS,Alabama,,2022-02-03T16:17:00.000Z,,,Immediate,LS
852,2022,Amauri,Pesek-Hickson,RB,Kansas,Northern Iowa,2021-12-16T17:38:00.000Z,0.83,3.0,Immediate,Offense
853,2022,Zamari,Ellis,EDGE,Duke,,2021-12-17T18:54:00.000Z,,3.0,Immediate,Defense
854,2022,Deuce,Hogan,QB,Iowa,Kentucky,2022-01-06T17:37:00.000Z,0.83,3.0,Immediate,Offense
855,2022,Lucious,Stanley,RB,UAB,,2021-12-07T16:44:00.000Z,,,Immediate,Offense
856,2022,Tristan,Golightly,TE,Kansas,Abilene Christian,2022-04-15T19:22:00.000Z,,3.0,Immediate,Offense
857,2022,Ben,Gansallo,DL,New Mexico,,2021-12-21T21:10:00.000Z,,2.0,Immediate,Defense
858,2022,Cedrice,Paillant,OT,Rutgers,Marshall,2022-04-01T13:54:00.000Z,,3.0,Immediate,Offense
859,2022,Sawyer,Racanelli,WR,Washington,Montana,2021-12-13T15:56:00.000Z,,3.0,Immediate,Offense
860,2022,Todd,Centeio,QB,Colorado State,James Madison,2021-12-15T03:27:00.000Z,,3.0,Immediate,Offense
861,2022,Keylin,Roach,CB,Marshall,,2021-09-30T16:41:00.000Z,,3.0,Immediate,Defense
862,2022,Rashad,Ajayi,CB,Colorado State,West Virginia,2022-04-29T14:45:00.000Z,,3.0,Immediate,Defense
863,2022,Anthony,Watts,DL,Purdue,Marshall,2021-11-17T20:39:00.000Z,0.84,3.0,Immediate,Defense
864,2022,Kai,Arneson,OT,Oregon,Nevada,2022-01-06T23:53:00.000Z,,,Immediate,Offense
865,2022,C.J.,Person,DL,Indiana,South Alabama,2021-11-23T23:12:00.000Z,0.82,3.0,Immediate,Defense
866,2022,Carter,Carlson,EDGE,Washington State,,2022-03-30T18:24:00.000Z,,,Immediate,Defense
867,2022,Kevaris,Hall,CB,Tulane,SMU,2022-04-28T17:30:00.000Z,0.86,3.0,Immediate,Defense
868,2022,Aapri,Washington,CB,Buffalo,East Carolina,2022-03-30T13:44:00.000Z,,3.0,Immediate,Defense
869,2022,Emmanuel,Flowers,S,Michigan State,,2021-11-29T13:13:00.000Z,0.8,3.0,Immediate,Defense
870,2022,Dreshun,Miller,CB,Auburn,NC State,2022-01-05T14:47:00.000Z,0.86,3.0,Immediate,Defense
871,2022,Devonta,Lee,WR,LSU,Louisiana Tech,2022-01-15T00:51:00.000Z,,4.0,Immediate,Offense
872,2022,Brian,Greene,IOL,Washington State,Michigan State,2022-01-11T19:49:00.000Z,,2.0,Immediate,Offense
873,2022,Mikel,Barkley,WR,TCU,,2022-01-18T18:50:00.000Z,0.85,3.0,Immediate,Offense
874,2022,Marcis,Floyd,CB,Murray State,West Virginia,2021-12-24T13:19:00.000Z,0.86,3.0,Immediate,Defense
875,2022,Solomon,Byrd,DL,Wyoming,USC,2022-05-10T23:53:00.000Z,0.88,3.0,Immediate,Defense
876,2022,Devunte,Dawson,CB,UCF,,2021-12-27T13:13:00.000Z,0.85,3.0,Immediate,Defense
877,2022,Devell,Washington,LB,West Virginia,,2021-10-26T19:10:00.000Z,0.84,3.0,Immediate,Defense
878,2022,Mohamed,Sanogo,LB,Ole Miss,Louisville,2021-11-29T22:40:00.000Z,0.88,3.0,Immediate,Defense
879,2022,Cecil,Singleton,CB,Miami (OH),,2022-01-25T18:57:00.000Z,,3.0,Immediate,Defense
880,2022,Shepherd,Bowling,LB,Army,Rice,2022-04-27T13:50:00.000Z,,3.0,Immediate,Defense
881,2022,Malcolm,Johnson,LB,UNLV,,2021-12-08T20:53:00.000Z,,2.0,Immediate,Defense
882,2022,Khari,Gee,S,Notre Dame,Georgia Tech,2021-12-22T20:53:00.000Z,0.88,3.0,Immediate,Defense
883,2022,J.D.,DiRenzo,OT,Sacred Heart,Rutgers,2022-01-03T15:59:00.000Z,0.9,4.0,Immediate,Offense
884,2022,Agiye,Hall,WR,Alabama,Texas,2022-04-08T01:52:00.000Z,0.9,4.0,Immediate,Offense
885,2022,Naijee,Jones,S,Rutgers,Kent State,2022-02-02T22:22:00.000Z,0.8,3.0,Immediate,Defense
886,2022,Victory,Vaka,DL,BYU,,2022-01-15T17:14:00.000Z,,3.0,Immediate,Defense
887,2022,Jason,Eaton,OT,Eastern Michigan,,2022-04-27T15:27:00.000Z,,3.0,Immediate,Offense
888,2022,Arna,Bontemps,S,Washington State,,2022-01-17T18:06:00.000Z,,,Immediate,Defense
889,2022,Vincent,Murphy,IOL,South Carolina,Western Kentucky,2021-12-13T19:58:00.000Z,,3.0,Immediate,Offense
890,2022,Jordan,Carmouche,LB,Houston,Arkansas State,2022-02-03T01:37:00.000Z,,3.0,Immediate,Defense
891,2022,Cinque,Williams,S,North Texas,,2021-12-01T17:43:00.000Z,,3.0,Immediate,Defense
892,2022,Hunter,Green,S,Virginia Tech,,2021-12-14T22:12:00.000Z,,,Immediate,Defense
893,2022,Jaylen,Larry,IOL,UMass,,2021-09-09T16:40:00.000Z,,2.0,Immediate,Offense
894,2022,Quinn,Potts,S,New Mexico,,2021-12-08T21:52:00.000Z,,3.0,Immediate,Defense
895,2022,Tyrek,Tisdale,RB,Florida Atlantic,St. Thomas University,2021-12-15T17:29:00.000Z,0.8,3.0,Immediate,Offense
896,2022,Tyler,Rudolph,S,Penn State,UMass,2021-11-24T19:12:00.000Z,0.81,3.0,Immediate,Defense
897,2022,Myles,Williamson,CB,Bowling Green,,2021-11-02T18:34:00.000Z,0.78,2.0,Immediate,Defense
898,2022,Naquan,Brown,EDGE,Pittsburgh,Norfolk State,2022-01-12T18:37:00.000Z,,4.0,Immediate,Defense
899,2022,Lovasea,Carroll,RB,Georgia,South Carolina,2022-01-14T22:11:00.000Z,0.89,3.0,Immediate,Offense
900,2022,Jack,Abraham,QB,Mississippi State,Missouri,2022-01-21T20:24:00.000Z,0.83,3.0,Immediate,Offense
901,2022,Kamal,Gray,QB,Temple,Stetson,2022-01-20T16:24:00.000Z,,,Immediate,Offense
902,2022,Darvon,Hubbard,RB,Texas A&M,Temple,2022-01-19T23:49:00.000Z,0.85,3.0,Immediate,Offense
903,2022,Ibrahim,Kante,EDGE,NC State,Buffalo,2022-02-25T17:18:00.000Z,0.85,3.0,Immediate,Defense
904,2022,Armondous,Cooley,DL,Mississippi State,Southern Mississippi,2021-12-29T23:29:00.000Z,0.85,3.0,Immediate,Defense
905,2022,LaMarque,Davis,CB,Southern Mississippi,,2021-10-26T17:23:00.000Z,0.76,2.0,Immediate,Defense
906,2022,Conner,Lewis,S,Arizona State,,2021-10-23T03:45:00.000Z,0.75,2.0,Immediate,Defense
907,2022,Chris,Harris Jr.,LB,Georgia Southern,,2021-11-17T19:40:00.000Z,0.78,2.0,Immediate,Defense
908,2022,Josh,Trice,CB,Georgia Southern,,2022-04-26T15:31:00.000Z,,3.0,Immediate,Defense
909,2022,Jalen,Kimber,CB,Georgia,Florida,2022-01-12T22:43:00.000Z,0.91,4.0,Immediate,Defense
910,2022,Ben,Hines,LB,Washington,,2021-12-29T23:24:00.000Z,,1.0,Immediate,Defense
911,2022,Jacolbe,Cowan,DL,Ohio State,North Carolina,2022-04-18T16:23:00.000Z,0.89,3.0,Immediate,Defense
912,2022,Brian,Polendey,TE,Colorado State,West Virginia,2021-12-14T01:30:00.000Z,0.84,3.0,Immediate,Offense
913,2022,Aaron,Willis,LB,Tennessee,Houston,2022-05-02T14:21:00.000Z,,4.0,Immediate,Defense
914,2022,Joey,Ramos,OT,Iowa State,Arizona State,2022-01-31T21:25:00.000Z,0.87,3.0,Immediate,Offense
915,2022,Devonte,Nelson,CB,Memphis,,2022-01-03T23:18:00.000Z,,3.0,Immediate,Defense
916,2022,Nick,DeGennaro,WR,Maryland,,2022-01-04T18:59:00.000Z,0.83,3.0,Immediate,Offense
917,2022,Derrick,Smith,S,Illinois,Western Kentucky,2021-11-02T21:44:00.000Z,0.8,3.0,Immediate,Defense
918,2022,Kobe,Hylton,S,Louisiana,UTEP,2021-12-15T19:21:00.000Z,0.79,2.0,Immediate,Defense
919,2022,Jerrod,Means,WR,Louisiana Tech,Pittsburgh,2022-04-11T13:38:00.000Z,0.87,3.0,Immediate,Offense
920,2022,Aamaris,Brown,S,Kansas State,South Florida,2021-10-29T21:17:00.000Z,0.8,3.0,Immediate,Defense
921,2022,Luke,Anthony,QB,Louisiana Tech,Baylor,2022-03-29T22:06:00.000Z,,2.0,Immediate,Offense
922,2022,Dante,Zanders,DL,Florida,Florida,2021-11-29T15:18:00.000Z,0.81,3.0,Immediate,Defense
923,2022,Myles,McNeal,CB,Eastern Michigan,,2021-10-29T23:49:00.000Z,0.79,2.0,Immediate,Defense
924,2022,Marcus,Bragg,DL,Western Kentucky,Auburn,2022-03-02T18:12:00.000Z,,3.0,Immediate,Defense
925,2022,Dino,Tomlin,WR,Maryland,Boston College,2022-01-11T14:45:00.000Z,,3.0,Immediate,Offense
926,2022,Ulysses,Bentley,RB,SMU,Ole Miss,2022-03-15T14:53:00.000Z,0.88,3.0,Immediate,Offense
927,2022,Tre'mond,Shorts,IOL,East Tennessee State,LSU,2022-01-18T16:05:00.000Z,0.89,3.0,Immediate,Offense
928,2022,Hunter,Nourzad,IOL,Cornell,Penn State,2021-11-25T18:31:00.000Z,0.89,3.0,Immediate,Offense
929,2022,Christian,Beal-Smith,RB,Wake Forest,South Carolina,2022-01-03T16:29:00.000Z,0.88,3.0,Immediate,Offense
930,2022,Casey,Collier,OT,USC,Oklahoma State,2022-01-06T20:55:00.000Z,0.86,3.0,Immediate,Offense
931,2022,Clay,Webb,IOL,Georgia,Jacksonville State,2022-04-10T20:22:00.000Z,,5.0,Immediate,Offense
932,2022,Ben,Langston,S,Missouri,,2021-12-17T20:26:00.000Z,,3.0,Immediate,Defense
933,2022,Matt,Bjorson,TE,Indiana,Miami (OH),2022-01-26T21:18:00.000Z,0.84,3.0,Immediate,Offense
934,2022,Cade,Fortin,QB,South Florida,Arkansas,2021-11-28T16:29:00.000Z,0.81,3.0,Immediate,Offense
935,2022,Jeremiah,McClendon,S,Marshall,,2021-10-28T16:18:00.000Z,0.79,2.0,Immediate,Defense
936,2022,Cody,Shear,IOL,Syracuse,,2021-08-27T16:31:00.000Z,,3.0,Immediate,Offense
937,2022,Ryan,Jacoby,OT,Ohio State,Pittsburgh,2021-08-09T17:45:00.000Z,0.83,3.0,Immediate,Offense
938,2022,Olasunkonmi,Agunloye,DL,Virginia,Virginia,2021-12-14T09:15:00.000Z,,3.0,Immediate,Defense
939,2022,Olivier,Charles-Pierre,DL,Houston,,2021-09-29T13:15:00.000Z,0.79,2.0,Immediate,Defense
940,2022,John Paul,Flores,OT,Dartmouth,Virginia,2021-10-07T11:41:00.000Z,0.87,3.0,Immediate,Offense
941,2022,Keilon,Brown,QB,Memphis,Georgia State,2021-10-20T15:59:00.000Z,0.79,2.0,Immediate,Offense
942,2022,Peni,Naulu,RB,Washington State,Northern Iowa,2022-01-10T23:00:00.000Z,,3.0,Immediate,Offense
943,2022,Keith,Miller,WR,Colorado,Texas A&M Commerce,2021-11-26T21:12:00.000Z,0.8,3.0,Immediate,Offense
944,2022,Nolan,Gorczyca,OT,Buffalo,Kansas,2021-12-06T19:57:00.000Z,0.82,3.0,Immediate,Offense
945,2022,Thomas,Nance,TE,South Florida,,2022-01-19T19:30:00.000Z,,3.0,Immediate,Offense
946,2022,Darius,Williams,EDGE,Middle Tennessee,,2022-02-22T14:37:00.000Z,,3.0,Immediate,Defense
947,2022,Tyrin,Smith,WR,UTEP,,2021-12-27T22:47:00.000Z,,,Immediate,Offense
948,2022,Caleb,Offord,CB,Notre Dame,Buffalo,2022-01-03T19:40:00.000Z,0.86,3.0,Immediate,Defense
949,2022,A.J.,Campbell,EDGE,UCLA,Kent State,2021-11-29T18:28:00.000Z,0.83,3.0,Immediate,Defense
950,2022,Jalen,McGaughy,WR,Ball State,,2022-01-18T18:37:00.000Z,,3.0,Immediate,Offense
951,2022,Myles,Brennan,QB,LSU,,2021-11-03T16:54:00.000Z,0.88,3.0,Immediate,Offense
952,2022,Latrell,McCutchin,CB,Oklahoma,USC,2022-01-11T16:15:00.000Z,0.9,4.0,Immediate,Defense
953,2022,TJ,Steele,WR,TCU,,2021-10-06T18:30:00.000Z,0.84,3.0,Immediate,Offense
954,2022,Dayton,Toney,WR,Hawai'i,Incarnate Word,2022-04-26T13:44:00.000Z,,,Immediate,Offense
955,2022,Tyler,Guyton,OT,TCU,Oklahoma,2022-01-11T00:06:00.000Z,0.87,3.0,Immediate,Offense
956,2022,Camar,Wheaton,RB,Alabama,SMU,2022-02-01T16:46:00.000Z,0.91,4.0,Immediate,Offense
957,2022,Bishop,Johnson,RB,Army,,2022-02-22T14:38:00.000Z,,,Immediate,Offense
958,2022,Zach,Breaux,IOL,Louisiana Monroe,Jackson State,2022-01-15T00:47:00.000Z,0.8,3.0,Immediate,Offense
959,2022,Alijah,Clark,CB,Rutgers,Syracuse,2022-01-18T01:55:00.000Z,0.88,3.0,Immediate,Defense
960,2022,Micaiah,Overton,DL,Liberty,Texas A&M,2022-02-10T21:45:00.000Z,,3.0,Immediate,Defense
961,2022,Dominique,Shoffner,QB,Charlotte,,2022-03-15T11:55:00.000Z,,3.0,Immediate,Offense
962,2022,Geoff,Cantin-Arku,LB,Syracuse,Memphis,2021-11-17T19:45:00.000Z,0.87,3.0,Immediate,Defense
963,2022,Woobendy,Guerrier,CB,Akron,,2022-04-28T19:20:00.000Z,,3.0,Immediate,Defense
964,2022,Greedy,Vance,CB,Louisville,Florida State,2021-12-22T14:45:00.000Z,0.82,3.0,Immediate,Defense
965,2022,Justin,Tomlin,QB,Georgia Southern,,2022-04-15T15:08:00.000Z,,2.0,Immediate,Offense
966,2022,Maverick,McIvor,QB,Texas Tech,Abilene Christian,2022-01-18T14:44:00.000Z,,3.0,Immediate,Offense
967,2022,Malik,Heath,WR,Mississippi State,Ole Miss,2022-01-18T17:04:00.000Z,0.89,3.0,Immediate,Offense
968,2022,Damian,Lopez,IOL,USC,,2021-12-15T19:00:00.000Z,,,Immediate,Offense
969,2022,Wynden,Ho'ohuli,LB,Nebraska,Hawai'i,2022-01-22T05:02:00.000Z,0.89,3.0,Immediate,Defense
970,2022,Curley,Young,LB,California,,2022-03-10T14:39:00.000Z,,3.0,Immediate,Defense
971,2022,Rod,Green,IOL,Grambling,,2021-11-02T18:51:00.000Z,,,Immediate,Offense
972,2022,Brian,Cobbs,WR,Maryland,Utah State,2022-01-02T21:27:00.000Z,0.86,3.0,Immediate,Offense
973,2022,Andrew,VanBuren,RB,Boise State,Portland State,2021-12-16T19:59:00.000Z,0.87,3.0,Immediate,Offense
974,2022,Juan,Harris,DL,Indiana,,2021-08-04T17:01:00.000Z,0.79,2.0,Immediate,Defense
975,2022,D'Marcus,Adams,WR,Florida Atlantic,Syracuse,2021-12-08T22:02:00.000Z,,3.0,Immediate,Offense
976,2022,Brendan,Bordner,IOL,Rutgers,Florida Atlantic,2021-12-01T14:34:00.000Z,0.85,3.0,Immediate,Offense
977,2022,Solomon,Wright,DL,Arkansas,Oklahoma State,2021-11-30T14:37:00.000Z,,3.0,Immediate,Defense
978,2022,Isaiah,Jacobs,RB,Maryland,,2021-11-04T21:00:00.000Z,0.82,3.0,Immediate,Offense
979,2022,Kason,Martin,QB,North Texas,Eastern New Mexico,2022-01-28T04:22:00.000Z,,3.0,Immediate,Offense
980,2022,Dominick,Hill,CB,South Carolina,Temple,2021-12-08T21:18:00.000Z,0.83,3.0,Immediate,Defense
981,2022,Isaac,Smith,WR,Wisconsin,,2022-02-08T18:57:00.000Z,0.83,3.0,Immediate,Offense
982,2022,TJ,Smith,EDGE,Georgia State,Limestone College,2022-01-06T04:04:00.000Z,,2.0,Immediate,Defense
983,2022,Noah,Nelson,OT,Oklahoma,Northern Arizona,2021-10-13T14:17:00.000Z,0.83,3.0,Immediate,Offense
984,2022,Crishawn,Long,LB,Purdue,,2021-08-05T15:50:00.000Z,0.82,3.0,Immediate,Defense
985,2022,Antoine,Robinson,WR,Southern Mississippi,,2021-10-25T16:42:00.000Z,,3.0,Immediate,Offense
986,2022,Mark,Davis,CB,Buffalo,,2021-10-26T18:05:00.000Z,0.79,2.0,Immediate,Defense
987,2022,Tyrone,Tracy,WR,Iowa,Purdue,2021-12-07T17:23:00.000Z,0.85,3.0,Immediate,Offense
988,2022,Jermaine,Burton,WR,Georgia,Alabama,2022-01-19T22:05:00.000Z,0.94,4.0,Immediate,Offense
989,2022,Shawn,Robinson,S,Missouri,Kansas State,2022-01-05T16:29:00.000Z,0.85,3.0,Immediate,Defense
